timestamp,body_index,joint_name,pos_x,pos_y,pos_z
1764697661.0418603,0,spine - navel,126.66930389404297,-243.85977172851562,1190.8011474609375
1764697661.0418603,0,spine - chest,123.47470092773438,-388.575439453125,1195.286865234375
1764697661.0418603,0,neck,124.72779846191406,-608.7303466796875,1184.0587158203125
1764697661.0418603,0,left clavicle,157.5724639892578,-572.9238891601562,1194.8319091796875
1764697661.0418603,0,left shoulder,291.1189880371094,-519.3604125976562,1213.9407958984375
1764697661.0418603,0,left elbow,347.1817626953125,-245.9498291015625,1242.8529052734375
1764697661.0418603,0,left wrist,374.4155578613281,-13.762682914733887,1214.400146484375
1764697661.0418603,0,left hand,381.2387390136719,65.97705078125,1270.5673828125
1764697661.0418603,0,left handtip,310.7941589355469,130.16053771972656,1324.9339599609375
1764697661.0418603,0,left thumb,308.3335876464844,58.07110595703125,1128.689453125
1764697661.0418603,0,right clavicle,91.08602142333984,-571.8927612304688,1179.093017578125
1764697661.0418603,0,right shoulder,-25.581344604492188,-530.08837890625,1129.371337890625
1764697661.0418603,0,right elbow,-115.81535339355469,-258.86639404296875,1123.37353515625
1764697661.0418603,0,right wrist,-116.10517883300781,-31.56234359741211,1051.20751953125
1764697661.0418603,0,right hand,-109.1541748046875,45.29536819458008,979.6012573242188
1764697661.0418603,0,right handtip,-132.26658630371094,107.98040008544922,1064.257568359375
1764697661.0418603,0,right thumb,-96.59516906738281,106.40624237060547,1093.131591796875
1764697661.0418603,0,left hip,218.80947875976562,-64.56399536132812,1218.193115234375
1764697661.0418603,0,left knee,271.2763671875,337.6485290527344,1191.5728759765625
1764697661.0418603,0,left ankle,257.9212646484375,709.919921875,1301.8162841796875
1764697661.0418603,0,left foot,294.6121520996094,863.5047607421875,1195.7530517578125
1764697661.0418603,0,right hip,45.49416732788086,-61.695899963378906,1187.292724609375
1764697661.0418603,0,right knee,29.97456169128418,343.9286193847656,1176.861328125
1764697661.0418603,0,right ankle,19.148529052734375,716.3933715820312,1300.4034423828125
1764697661.0418603,0,right foot,15.936540603637695,862.1416015625,1203.5701904296875
1764697661.0418603,0,head,128.3355712890625,-689.74853515625,1166.6622314453125
1764697661.0418603,0,nose,176.8209686279297,-774.2431640625,1035.77587890625
1764697661.0418603,0,left eye,194.44769287109375,-792.7376098632812,1086.5426025390625
1764697661.0418603,0,left ear,216.5435791015625,-738.2868041992188,1201.0684814453125
1764697661.0418603,0,right eye,144.92796325683594,-799.8197021484375,1068.7672119140625
1764697661.0418603,0,right ear,55.43049240112305,-768.2507934570312,1161.9996337890625
1764697661.3413372,0,pelvis,160.3226776123047,-87.16539001464844,1209.336181640625
1764697661.3413372,0,spine - navel,169.2601776123047,-266.0245361328125,1218.3297119140625
1764697661.3413372,0,spine - chest,176.83773803710938,-408.1329650878906,1235.5467529296875
1764697661.3413372,0,neck,186.76702880859375,-625.921875,1226.4864501953125
1764697661.3413372,0,left clavicle,218.2797088623047,-589.01513671875,1234.9522705078125
1764697661.3413372,0,left shoulder,350.22052001953125,-537.6978149414062,1259.462890625
1764697661.3413372,0,left elbow,391.1280517578125,-263.2396545410156,1271.24267578125
1764697661.3413372,0,left wrist,402.4720153808594,-41.2768440246582,1200.9300537109375
1764697661.3413372,0,left hand,425.24859619140625,44.594093322753906,1239.319580078125
1764697661.3413372,0,left handtip,426.5429992675781,140.4586944580078,1290.333740234375
1764697661.3413372,0,left thumb,339.79327392578125,40.09102249145508,1115.265380859375
1764697661.3413372,0,right clavicle,151.71591186523438,-590.9561767578125,1223.1094970703125
1764697661.3413372,0,right shoulder,35.09898376464844,-544.8971557617188,1181.2830810546875
1764697661.3413372,0,right elbow,-38.28580093383789,-272.01922607421875,1165.8507080078125
1764697661.3413372,0,right wrist,-58.611167907714844,-45.260982513427734,1103.4642333984375
1764697661.3413372,0,right hand,-73.46116638183594,55.646202087402344,1124.8154296875
1764697661.3413372,0,right handtip,-58.326988220214844,141.5546875,1186.3433837890625
1764697661.3413372,0,right thumb,-25.923372268676758,83.34780883789062,1134.503662109375
1764697661.3413372,0,left hip,251.76007080078125,-82.8138198852539,1205.01025390625
1764697661.3413372,0,left knee,280.6133728027344,309.74859619140625,1121.6099853515625
1764697661.3413372,0,left ankle,276.2562561035156,675.673583984375,1239.697021484375
1764697661.3413372,0,left foot,285.8845520019531,835.7975463867188,1141.109619140625
1764697661.3413372,0,right hip,77.86957550048828,-91.08939361572266,1213.237060546875
1764697661.3413372,0,right knee,40.53660583496094,308.5863037109375,1192.9716796875
1764697661.3413372,0,right ankle,45.574432373046875,684.0477905273438,1292.947998046875
1764697661.3413372,0,right foot,19.9686279296875,828.3051147460938,1200.51416015625
1764697661.3413372,0,head,192.7917938232422,-706.096435546875,1209.8682861328125
1764697661.3413372,0,nose,235.15281677246094,-810.7780151367188,1094.412109375
1764697661.3413372,0,left eye,255.1870574951172,-820.1529541015625,1146.13623046875
1764697661.342345,0,left ear,282.0772705078125,-747.5340576171875,1247.31689453125
1764697661.342345,0,right eye,205.435791015625,-830.1022338867188,1132.4566650390625
1764697661.342345,0,right ear,121.17560577392578,-783.4553833007812,1222.2613525390625
1764697661.638685,0,pelvis,167.35317993164062,-96.95940399169922,1264.7025146484375
1764697661.638685,0,spine - navel,190.2318878173828,-273.4696960449219,1278.10791015625
1764697661.638685,0,spine - chest,208.1229705810547,-414.2545471191406,1292.9857177734375
1764697661.638685,0,neck,232.56927490234375,-629.6778564453125,1279.759521484375
1764697661.638685,0,left clavicle,261.67071533203125,-590.9598388671875,1287.4267578125
1764697661.638685,0,left shoulder,389.1822204589844,-527.5097045898438,1300.458251953125
1764697661.638685,0,left elbow,425.6624755859375,-254.42970275878906,1323.5792236328125
1764697661.638685,0,left wrist,424.52752685546875,-29.672027587890625,1265.884765625
1764697661.638685,0,left hand,454.6492919921875,51.00519943237305,1309.0709228515625
1764697661.638685,0,left handtip,496.25177001953125,76.36634826660156,1405.5745849609375
1764697661.638685,0,left thumb,429.8743591308594,95.0457534790039,1304.98583984375
1764697661.638685,0,right clavicle,195.23573303222656,-597.3522338867188,1278.5557861328125
1764697661.638685,0,right shoulder,71.02352142333984,-561.2164306640625,1254.5335693359375
1764697661.638685,0,right elbow,-26.01163101196289,-298.9974365234375,1220.1383056640625
1764697661.638685,0,right wrist,-22.085063934326172,-106.7655258178711,1085.04833984375
1764697661.638685,0,right hand,-24.998592376708984,-3.0767247676849365,1084.7835693359375
1764697661.638685,0,right handtip,17.2624454498291,94.02976989746094,1093.4859619140625
1764697661.638685,0,right thumb,26.3260440826416,8.76606273651123,1098.1832275390625
1764697661.638685,0,left hip,257.42425537109375,-84.70121765136719,1272.385009765625
1764697661.638685,0,left knee,272.2483215332031,289.9438781738281,1131.520751953125
1764697661.638685,0,left ankle,213.10873413085938,653.8113403320312,1234.5899658203125
1764697661.638685,0,left foot,228.9930419921875,803.0929565429688,1122.374755859375
1764697661.638685,0,right hip,86.13212585449219,-108.01315307617188,1257.77490234375
1764697661.638685,0,right knee,20.696409225463867,263.1622314453125,1123.5240478515625
1764697661.638685,0,right ankle,-22.760595321655273,637.4754028320312,1210.8179931640625
1764697661.638685,0,right foot,-46.74024200439453,766.863525390625,1099.3697509765625
1764697661.638685,0,head,243.318359375,-708.62744140625,1261.5787353515625
1764697661.638685,0,nose,284.0508117675781,-774.94970703125,1120.9091796875
1764697661.638685,0,left eye,310.3986511230469,-793.7815551757812,1166.5931396484375
1764697661.638685,0,left ear,339.7653503417969,-745.3252563476562,1280.06591796875
1764697661.638685,0,right eye,261.0975036621094,-806.661865234375,1154.77392578125
1764697661.638685,0,right ear,182.8149871826172,-795.221435546875,1259.2913818359375
1764697661.9429624,0,pelvis,101.37165832519531,-85.72895050048828,1333.5263671875
1764697661.9429624,0,spine - navel,116.32312774658203,-264.9205322265625,1346.7264404296875
1764697661.9429624,0,spine - chest,128.26348876953125,-407.9256896972656,1360.2606201171875
1764697661.9429624,0,neck,149.3257293701172,-626.2809448242188,1356.0999755859375
1764697661.9429624,0,left clavicle,179.48609924316406,-587.34814453125,1361.418701171875
1764697661.9429624,0,left shoulder,307.0161437988281,-519.536865234375,1364.4097900390625
1764697661.9429624,0,left elbow,357.2921447753906,-246.56805419921875,1395.298583984375
1764697661.9429624,0,left wrist,373.73162841796875,-16.381771087646484,1354.2392578125
1764697661.9429624,0,left hand,387.7076721191406,78.13023376464844,1335.73974609375
1764697661.9429624,0,left handtip,323.6272888183594,164.61569213867188,1317.3348388671875
1764697661.9429624,0,left thumb,310.1721496582031,104.67110443115234,1302.216796875
1764697661.9429624,0,right clavicle,112.09712982177734,-593.106201171875,1354.27734375
1764697661.9429624,0,right shoulder,-13.960138320922852,-559.1629028320312,1329.3516845703125
1764697661.9429624,0,right elbow,-80.40048217773438,-288.1562194824219,1273.550048828125
1764697661.9429624,0,right wrist,-58.620052337646484,-107.6592025756836,1120.9456787109375
1764697661.9429624,0,right hand,-66.47514343261719,-3.950193405151367,1108.2313232421875
1764697661.9429624,0,right handtip,-43.158905029296875,100.80903625488281,1109.98095703125
1764697661.9429624,0,right thumb,-16.30181884765625,16.693584442138672,1116.2598876953125
1764697661.9429624,0,left hip,193.20285034179688,-78.08528900146484,1333.2742919921875
1764697661.9429624,0,left knee,213.18296813964844,306.4202575683594,1209.0062255859375
1764697661.9429624,0,left ankle,173.93594360351562,680.3619995117188,1299.1695556640625
1764697661.9429624,0,left foot,181.5764617919922,822.1943969726562,1173.990966796875
1764697661.9429624,0,right hip,18.563434600830078,-92.62158203125,1333.753662109375
1764697661.9429624,0,right knee,-42.799434661865234,294.5261535644531,1235.3392333984375
1764697661.9429624,0,right ankle,-70.5240249633789,672.9488525390625,1328.5687255859375
1764697661.9429624,0,right foot,-104.71971130371094,802.36767578125,1217.1075439453125
1764697661.9429624,0,head,158.5376434326172,-706.9326171875,1341.08251953125
1764697661.9429624,0,nose,185.66390991210938,-776.3174438476562,1196.78564453125
1764697661.9429624,0,left eye,216.58056640625,-794.6828002929688,1240.449951171875
1764697661.9429624,0,left ear,257.2510986328125,-744.0026245117188,1350.8641357421875
1764697661.9429624,0,right eye,165.8397979736328,-807.7271728515625,1233.58642578125
1764697661.9429624,0,right ear,97.34748077392578,-794.2379150390625,1346.100830078125
1764697662.2415926,0,pelvis,21.75155258178711,-80.77781677246094,1377.2718505859375
1764697662.2415926,0,spine - navel,29.547077178955078,-260.62469482421875,1400.0081787109375
1764697662.2415926,0,spine - chest,36.43701934814453,-403.7853088378906,1422.35009765625
1764697662.2415926,0,neck,45.98021697998047,-624.0078125,1435.2265625
1764697662.2415926,0,left clavicle,78.58621215820312,-586.301025390625,1435.5283203125
1764697662.2415926,0,left shoulder,210.94566345214844,-526.3367309570312,1430.7257080078125
1764697662.2415926,0,left elbow,263.91339111328125,-250.39588928222656,1437.128662109375
1764697662.2415926,0,left wrist,271.6470947265625,-27.053356170654297,1361.6177978515625
1764697662.2415926,0,left hand,291.6376953125,68.59697723388672,1368.13134765625
1764697662.2415926,0,left handtip,259.2651062011719,173.02122497558594,1379.29638671875
1764697662.2415926,0,left thumb,224.30624389648438,47.71882247924805,1249.3387451171875
1764697662.2415926,0,right clavicle,10.243203163146973,-588.8132934570312,1432.8037109375
1764697662.2415926,0,right shoulder,-113.55109405517578,-544.1004638671875,1409.0296630859375
1764697662.2415926,0,right elbow,-186.03053283691406,-271.0992431640625,1361.8701171875
1764697662.2415926,0,right wrist,-177.76783752441406,-72.10592651367188,1229.9814453125
1764697662.2415926,0,right hand,-191.69483947753906,32.38390350341797,1232.6376953125
1764697662.2415926,0,right handtip,-199.58770751953125,139.6714324951172,1242.4072265625
1764697662.2415926,0,right thumb,-163.84925842285156,56.55476379394531,1229.1474609375
1764697662.2415926,0,left hip,113.27992248535156,-78.67730712890625,1362.505126953125
1764697662.2415926,0,left knee,125.76742553710938,297.29949951171875,1206.74072265625
1764697662.2415926,0,left ankle,124.58839416503906,683.558837890625,1253.795166015625
1764697662.2415926,0,left foot,122.36742401123047,810.3339233398438,1111.5789794921875
1764697662.2415926,0,right hip,-60.78361129760742,-82.67194366455078,1390.587646484375
1764697662.2415926,0,right knee,-107.08480834960938,313.89373779296875,1313.049072265625
1764697662.2415926,0,right ankle,-93.37637329101562,698.8446655273438,1392.035888671875
1764697662.2415926,0,right foot,-134.14503479003906,826.9764404296875,1279.5640869140625
1764697662.2415926,0,head,50.093116760253906,-706.5143432617188,1426.40234375
1764697662.2415926,0,nose,57.779212951660156,-755.594970703125,1270.708740234375
1764697662.2415926,0,left eye,98.86683654785156,-773.7212524414062,1305.6917724609375
1764697662.2415926,0,left ear,153.4415283203125,-729.2064208984375,1413.6895751953125
1764697662.2415926,0,right eye,49.55316162109375,-793.6084594726562,1306.14990234375
1764697662.2415926,0,right ear,2.477506160736084,-802.7083129882812,1430.478759765625
1764697662.5517964,0,pelvis,21.42034339904785,-78.20576477050781,1385.5740966796875
1764697662.5517964,0,spine - navel,22.98908805847168,-261.1275329589844,1408.1517333984375
1764697662.5517964,0,spine - chest,24.74241828918457,-406.9056396484375,1429.5601806640625
1764697662.5517964,0,neck,25.34160614013672,-630.7393188476562,1443.9779052734375
1764697662.5517964,0,left clavicle,59.962913513183594,-593.7874145507812,1444.4444580078125
1764697662.5517964,0,left shoulder,198.342529296875,-542.23828125,1442.0545654296875
1764697662.5517964,0,left elbow,261.3890686035156,-264.422607421875,1460.833740234375
1764697662.5517964,0,left wrist,293.2434997558594,-31.215072631835938,1415.91455078125
1764697662.5517964,0,left hand,274.8810119628906,65.63238525390625,1402.4869384765625
1764697662.5517964,0,left handtip,257.1579284667969,173.51316833496094,1379.90673828125
1764697662.5523133,0,left thumb,239.37469482421875,86.51791381835938,1378.97412109375
1764697662.5523133,0,right clavicle,-9.473372459411621,-593.582763671875,1440.914306640625
1764697662.5523133,0,right shoulder,-134.83103942871094,-546.7296752929688,1417.4566650390625
1764697662.5523133,0,right elbow,-194.75335693359375,-265.2414855957031,1375.076171875
1764697662.5523133,0,right wrist,-210.01036071777344,-41.25522232055664,1282.99755859375
1764697662.5523133,0,right hand,-276.2993469238281,28.15077018737793,1330.5616455078125
1764697662.5523133,0,right handtip,-229.90855407714844,117.02667236328125,1285.958251953125
1764697662.5523133,0,right thumb,-199.154296875,80.14462280273438,1305.675537109375
1764697662.5523133,0,left hip,114.6131362915039,-79.10108947753906,1371.8450927734375
1764697662.5523133,0,left knee,135.1810760498047,298.5269470214844,1204.3995361328125
1764697662.5523133,0,left ankle,142.71934509277344,690.2880859375,1256.428466796875
1764697662.5523133,0,left foot,145.01904296875,821.03515625,1113.7401123046875
1764697662.5523133,0,right hip,-62.615692138671875,-77.3984146118164,1397.9541015625
1764697662.5523133,0,right knee,-107.10623168945312,322.5161437988281,1304.2264404296875
1764697662.5523133,0,right ankle,-85.59510040283203,712.6029663085938,1387.3798828125
1764697662.5523133,0,right foot,-125.46566009521484,843.9373779296875,1273.927734375
1764697662.5523133,0,head,26.263652801513672,-714.7029418945312,1435.5224609375
1764697662.5523133,0,nose,82.1175308227539,-776.2373046875,1291.806884765625
1764697662.5523133,0,left eye,93.19975280761719,-806.7792358398438,1339.6429443359375
1764697662.5523133,0,left ear,107.91142272949219,-778.5894775390625,1466.6964111328125
1764697662.5523133,0,right eye,44.511329650878906,-805.2705688476562,1316.30029296875
1764697662.5523133,0,right ear,-52.982330322265625,-784.4155883789062,1407.858642578125
1764697662.8243904,0,pelvis,43.37281799316406,-83.80953979492188,1373.0125732421875
1764697662.8243904,0,spine - navel,45.57585144042969,-265.6564025878906,1394.6358642578125
1764697662.8243904,0,spine - chest,48.76113510131836,-409.7548828125,1420.3675537109375
1764697662.8243904,0,neck,46.04279327392578,-632.556640625,1425.0745849609375
1764697662.8243904,0,left clavicle,81.07431030273438,-596.4430541992188,1425.62255859375
1764697662.8243904,0,left shoulder,220.2166290283203,-550.5064697265625,1417.629638671875
1764697662.8243904,0,left elbow,277.2080383300781,-273.5196228027344,1440.0604248046875
1764697662.8243904,0,left wrist,290.2030029296875,-47.55401611328125,1366.1759033203125
1764697662.8243904,0,left hand,275.5139465332031,47.846858978271484,1387.483154296875
1764697662.8243904,0,left handtip,250.7115936279297,155.8392791748047,1382.356201171875
1764697662.8243904,0,left thumb,239.7441864013672,76.78085327148438,1382.15380859375
1764697662.8243904,0,right clavicle,12.008296012878418,-594.9979858398438,1425.1263427734375
1764697662.8243904,0,right shoulder,-111.34618377685547,-541.5608520507812,1412.7376708984375
1764697662.8243904,0,right elbow,-174.72496032714844,-262.1426696777344,1374.590087890625
1764697662.8243904,0,right wrist,-182.5167694091797,-49.268646240234375,1261.645263671875
1764697662.8243904,0,right hand,-202.6875457763672,37.25799560546875,1320.2471923828125
1764697662.8243904,0,right handtip,-180.3369140625,110.01428985595703,1242.1805419921875
1764697662.8243904,0,right thumb,-153.0878448486328,71.93889617919922,1251.6839599609375
1764697662.8243904,0,left hip,135.68690490722656,-84.52931213378906,1357.5543212890625
1764697662.8243904,0,left knee,150.0921630859375,294.903564453125,1200.3525390625
1764697662.8243904,0,left ankle,160.15814208984375,683.2088012695312,1258.4210205078125
1764697662.8243904,0,left foot,163.68960571289062,819.3952026367188,1122.68359375
1764697662.8243904,0,right hip,-39.87086486816406,-83.16049194335938,1386.951904296875
1764697662.8243904,0,right knee,-92.25218963623047,312.84832763671875,1292.2991943359375
1764697662.8243904,0,right ankle,-67.77886962890625,699.9759521484375,1376.2633056640625
1764697662.8243904,0,right foot,-105.12673950195312,833.9212646484375,1266.853515625
1764697662.825398,0,head,45.126976013183594,-715.5416870117188,1413.0604248046875
1764697662.825398,0,nose,63.24313735961914,-746.6478271484375,1252.081787109375
1764697662.825398,0,left eye,92.0844497680664,-780.2796630859375,1288.6671142578125
1764697662.825398,0,left ear,139.7970733642578,-766.44677734375,1408.948974609375
1764697662.825398,0,right eye,39.264347076416016,-784.7500610351562,1280.259765625
1764697662.825398,0,right ear,-27.813583374023438,-794.015380859375,1396.4691162109375
1764697663.126318,0,pelvis,52.939979553222656,-72.7638931274414,1368.1036376953125
1764697663.126318,0,spine - navel,54.5251350402832,-258.04705810546875,1389.594970703125
1764697663.126318,0,spine - chest,57.340354919433594,-404.5000915527344,1417.5477294921875
1764697663.126318,0,neck,56.70518112182617,-631.4932250976562,1417.095947265625
1764697663.126318,0,left clavicle,92.03218841552734,-594.4002685546875,1418.6553955078125
1764697663.126318,0,left shoulder,232.903564453125,-545.0528564453125,1410.9381103515625
1764697663.126318,0,left elbow,284.301513671875,-261.4971008300781,1431.7900390625
1764697663.126318,0,left wrist,296.22064208984375,-28.691097259521484,1364.96044921875
1764697663.126318,0,left hand,285.09912109375,61.90171813964844,1407.4520263671875
1764697663.126318,0,left handtip,265.1517333984375,171.4790496826172,1426.3876953125
1764697663.126318,0,left thumb,246.91888427734375,92.66754913330078,1402.7906494140625
1764697663.126318,0,right clavicle,21.679237365722656,-593.577880859375,1417.8818359375
1764697663.126318,0,right shoulder,-103.87145233154297,-539.6007690429688,1402.716796875
1764697663.126318,0,right elbow,-166.66162109375,-254.822021484375,1362.3751220703125
1764697663.126318,0,right wrist,-179.17233276367188,-35.302101135253906,1253.0150146484375
1764697663.126318,0,right hand,-198.73731994628906,44.71422576904297,1323.4837646484375
1764697663.126318,0,right handtip,-179.07301330566406,121.37339782714844,1245.583984375
1764697663.126318,0,right thumb,-141.75509643554688,81.55420684814453,1254.0257568359375
1764697663.126318,0,left hip,147.3192138671875,-73.51612091064453,1354.6573486328125
1764697663.126318,0,left knee,168.01351928710938,310.9490966796875,1190.463623046875
1764697663.126318,0,left ankle,176.48065185546875,705.1056518554688,1258.200439453125
1764697663.126318,0,left foot,184.3822784423828,845.9340209960938,1122.2923583984375
1764697663.1273227,0,right hip,-32.165924072265625,-72.08556365966797,1380.228759765625
1764697663.1273227,0,right knee,-85.8974609375,329.20458984375,1275.8089599609375
1764697663.1273227,0,right ankle,-59.316471099853516,721.919189453125,1367.8548583984375
1764697663.1273227,0,right foot,-94.53889465332031,859.8114013671875,1257.3026123046875
1764697663.1273227,0,head,56.62421798706055,-715.714599609375,1402.9097900390625
1764697663.1273227,0,nose,79.85249328613281,-744.200439453125,1238.97119140625
1764697663.1273227,0,left eye,103.85902404785156,-782.310302734375,1276.3359375
1764697663.1273227,0,left ear,147.5650634765625,-776.791748046875,1401.347412109375
1764697663.1273227,0,right eye,50.35665512084961,-781.2079467773438,1265.1746826171875
1764697663.1273227,0,right ear,-24.2582950592041,-787.279541015625,1379.8992919921875
1764697663.425661,0,pelvis,56.50151062011719,-79.03073120117188,1339.4525146484375
1764697663.425661,0,spine - navel,60.88433837890625,-263.55328369140625,1360.1361083984375
1764697663.425661,0,spine - chest,65.54606628417969,-409.47454833984375,1387.194580078125
1764697663.425661,0,neck,67.90658569335938,-635.325439453125,1395.5640869140625
1764697663.425661,0,left clavicle,102.55429077148438,-597.87255859375,1396.3350830078125
1764697663.425661,0,left shoulder,240.28103637695312,-541.6383666992188,1392.2374267578125
1764697663.425661,0,left elbow,289.3761901855469,-258.5783386230469,1407.422119140625
1764697663.425661,0,left wrist,297.4884338378906,-28.542236328125,1334.4857177734375
1764697663.425661,0,left hand,289.7467346191406,47.75971603393555,1399.0406494140625
1764697663.425661,0,left handtip,277.5885314941406,149.42938232421875,1445.619140625
1764697663.425661,0,left thumb,248.2830047607422,80.95775604248047,1398.8533935546875
1764697663.425661,0,right clavicle,32.52726745605469,-598.061279296875,1394.2137451171875
1764697663.425661,0,right shoulder,-92.05189514160156,-543.85888671875,1377.2923583984375
1764697663.425661,0,right elbow,-152.19227600097656,-260.5669860839844,1331.9720458984375
1764697663.425661,0,right wrist,-157.04310607910156,-50.97776794433594,1206.1292724609375
1764697663.425661,0,right hand,-184.17799377441406,38.12455749511719,1260.671630859375
1764697663.425661,0,right handtip,-155.3105926513672,112.7235107421875,1184.33349609375
1764697663.425661,0,right thumb,-125.18587493896484,68.09109497070312,1206.2598876953125
1764697663.425661,0,left hip,150.83380126953125,-77.97161865234375,1328.912109375
1764697663.425661,0,left knee,175.60159301757812,317.5464782714844,1199.879150390625
1764697663.425661,0,left ankle,179.08865356445312,710.6463623046875,1263.959228515625
1764697663.425661,0,left foot,190.98353576660156,848.2177124023438,1126.2296142578125
1764697663.425661,0,right hip,-28.562057495117188,-79.98577880859375,1348.9571533203125
1764697663.425661,0,right knee,-70.10783386230469,327.7400207519531,1275.762939453125
1764697663.425661,0,right ankle,-56.55067443847656,721.18212890625,1359.5528564453125
1764697663.425661,0,right foot,-88.84406280517578,854.9151611328125,1244.35498046875
1764697663.426657,0,head,69.20675659179688,-719.6625366210938,1384.727294921875
1764697663.426657,0,nose,90.99195861816406,-750.9921875,1221.8516845703125
1764697663.426657,0,left eye,115.90271759033203,-787.7896118164062,1259.545166015625
1764697663.426657,0,left ear,160.6903839111328,-779.068115234375,1383.3828125
1764697663.426657,0,right eye,62.50104904174805,-787.75537109375,1249.01416015625
1764697663.426657,0,right ear,-10.430082321166992,-792.6280517578125,1364.1759033203125
1764697663.7154076,0,pelvis,59.42491149902344,-70.6087646484375,1301.388916015625
1764697663.7154076,0,spine - navel,65.04236602783203,-253.19671630859375,1321.796630859375
1764697663.7154076,0,spine - chest,70.48554229736328,-397.1192932128906,1350.956787109375
1764697663.7154076,0,neck,74.52074432373047,-620.7056274414062,1356.138916015625
1764697663.7154076,0,left clavicle,108.32997131347656,-583.3486328125,1359.5489501953125
1764697663.7154076,0,left shoulder,246.1160125732422,-531.6397705078125,1365.344970703125
1764697663.7154076,0,left elbow,286.73828125,-250.5229949951172,1384.9810791015625
1764697663.7154076,0,left wrist,293.83953857421875,-24.789512634277344,1306.8948974609375
1764697663.7154076,0,left hand,287.77490234375,60.993446350097656,1356.3638916015625
1764697663.7154076,0,left handtip,297.4279479980469,167.3048553466797,1387.965087890625
1764697663.7154076,0,left thumb,243.0917510986328,100.92675018310547,1311.33544921875
1764697663.7154076,0,right clavicle,39.292022705078125,-584.1270141601562,1353.1800537109375
1764697663.7154076,0,right shoulder,-82.86115264892578,-530.9068603515625,1328.582275390625
1764697663.7154076,0,right elbow,-132.64024353027344,-248.7156982421875,1283.3189697265625
1764697663.7154076,0,right wrist,-126.29893493652344,-37.15550994873047,1166.01416015625
1764697663.7154076,0,right hand,-147.94363403320312,48.82907485961914,1225.5880126953125
1764697663.7154076,0,right handtip,-116.66893768310547,110.80648040771484,1140.99951171875
1764697663.7154076,0,right thumb,-98.96810150146484,66.71053314208984,1204.919189453125
1764697663.7154076,0,left hip,153.06459045410156,-68.54064178466797,1294.1170654296875
1764697663.7154076,0,left knee,179.85415649414062,326.32574462890625,1177.9735107421875
1764697663.7154076,0,left ankle,179.7355194091797,713.7828979492188,1250.508056640625
1764697663.7154076,0,left foot,195.90298461914062,858.07470703125,1123.3341064453125
1764697663.7154076,0,right hip,-25.014114379882812,-72.47368621826172,1307.946044921875
1764697663.7154076,0,right knee,-64.67704772949219,333.783203125,1251.88671875
1764697663.7154076,0,right ankle,-54.38656234741211,721.8767700195312,1341.0390625
